Employee_ID,First_Name,Last_Name,Age,Gender,Company,Department,Job_Title,Experience_Years,Salary,Joining_Date,Location,Performance_Rating,Work_from_Home,Education_Level,Programming_Languages,Project_Count,Certifications_Count,Leaves_Taken,Last_Promotion_Year,Bonus,Stock_Options,Hours_Worked_Per_Week,Client_Interactions_Per_Month,Manager_ID,Team_Size,Marital_Status,Email,Phone_Number,Employee_Type,Previous_Company,Skill_Level,Onsite_Opportunities,Remote_Work_Preference,Last_Appraisal_Score,Company_Branding_Score,Employee_Satisfaction_Score,Resigned,Company_Revenue,Company_Profit_Margin,Company_Size,Stock_Performance,CSR_Ranking,Employee_Turnover_Rate,Avg_Tenure,Attrition_Rate,Company_Growth_Score,Work_Life_Balance_Score,Diversity_Index,Innovation_Index
a12783ab-d24f-40cb-bb77-8e7f44633574,Riley,Olson,49,Female,AWS,Sales,Financial Analyst,13,216886,2019-07-14,Matthewstad,1,Yes,Master,None,18,10,2,2024,18301,38,37,9,8815,28,Married,riley.olson@ibm.com,+1-696-847-7735x2618,Full-Time,TCS,Expert,Yes,Yes,51,81,4,No,885913417,35.11,412952,Up,25,13.44,4.48,11.29,67,5,0.06,0.09
55441fd6-92dd-478c-958c-61a6679f8426,Anthony,Payne,23,Female,TCS,Marketing,Software Engineer,17,210315,2021-04-10,Morenofurt,5,Yes,PhD,Python,7,1,28,Never,4833,32,34,23,1263,41,Divorced,anthony.payne@microsoft.com,943-719-9369,Contract,Google,Beginner,Yes,Yes,100,87,1,Yes,993120985,44.07,87371,Up,20,38.42,10.96,25.32,91,5,0.47,0.27
8095ab3e-5873-44fc-b26e-d7d24728951a,Roy,Harris,50,Other,Microsoft,Sales,Data Scientist,16,126073,2018-05-15,North Andrea,5,No,Master,JavaScript,8,0,8,Never,17353,11,38,39,1300,30,Single,roy.harris@aws.com,201.938.2014x31206,Intern,AWS,Beginner,Yes,Yes,86,88,9,No,964547189,37.42,118338,Stable,68,11.2,4.13,34.64,55,6,0.17,0.21
879770a3-8fd5-403b-a5f4-dcc9d0162214,Michael,Mitchell,40,Male,Google,Marketing,HR Manager,19,237287,2022-05-02,Port Sarahberg,4,No,Master,JavaScript,7,3,1,2019,27589,14,58,29,6955,47,Married,michael.mitchell@google.com,(839)381-9578x5735,Full-Time,None,Expert,Yes,Yes,70,61,2,Yes,714058798,8.67,26828,Down,10,33.76,2.87,15.31,59,2,0.2,0.8
8324c539-6959-47ed-b4ca-a4092d072fba,Linda,Jimenez,44,Female,AWS,Sales,Software Engineer,11,114208,2016-04-02,Peterston,2,No,Master,JavaScript,11,4,5,2004,24240,98,32,7,1419,15,Divorced,linda.jimenez@ibm.com,+1-871-577-0664x59292,Contract,Microsoft,Expert,No,No,90,97,1,No,351468860,49.63,145394,Down,36,18.57,6.7,7.2,86,1,0.69,0.1
a30a93c7-f68f-450e-8339-46936a9d56ab,Laura,Bullock,46,Other,Google,Finance,HR Manager,29,241782,2016-03-18,Lake Gina,1,Yes,Bachelor,Ruby,19,10,23,Never,26547,78,59,1,3538,31,Widowed,laura.bullock@ibm.com,223.625.8538x07780,Contract,IBM,Beginner,No,No,90,62,3,Yes,290794125,6.38,154666,Down,75,19.6,2.42,7.56,63,1,0.42,0.7
418d8fef-46df-4f69-9d90-46bcbb121f0e,Joan,Parker,32,Female,TCS,HR,Sales Executive,24,89851,2016-06-11,Lake Matthew,4,No,Bachelor,None,10,4,1,2006,29800,86,43,7,7387,18,Married,joan.parker@aws.com,(628)710-6071x755,Contract,Google,Intermediate,No,Yes,82,85,7,No,919516994,5.2,369013,Down,74,34.47,10.28,32.06,97,8,0.14,0.15
8c28fa1d-0d24-45f1-853c-538ed0bf4043,Michael,Chan,40,Male,TCS,Finance,HR Manager,20,96053,2022-12-12,New Connieberg,1,No,PhD,Python,19,3,30,Never,23969,28,38,13,4337,43,Divorced,michael.chan@microsoft.com,183-290-2851x53269,Intern,TCS,Intermediate,Yes,No,95,72,5,No,266401964,29.25,210802,Down,50,22.43,6.96,23.99,61,7,0.71,0.51
5bfb6ca6-600e-4e65-8282-7ae3d11246ee,Shannon,Rivers,29,Female,Google,IT,Financial Analyst,30,38471,2020-11-12,New Sierraside,3,No,Bachelor,Ruby,9,5,18,1995,46181,62,52,18,4891,33,Divorced,shannon.rivers@ibm.com,+1-082-763-9463x084,Contract,IBM,Expert,No,Yes,95,58,9,Yes,198899684,31.04,68809,Up,13,36.96,5.32,28.42,51,4,0.73,0.52
1e2f6bb9-e506-45cb-8dd3-3f3d470b057e,Yesenia,Barton,28,Female,TCS,Sales,Sales Executive,30,128997,2017-12-27,Maryfort,5,No,Master,C++,7,1,14,1992,31409,60,53,13,1706,10,Single,yesenia.barton@ibm.com,(993)676-2882,Full-Time,None,Beginner,No,No,52,97,4,No,919923743,23.14,53656,Up,77,36.91,12.48,31.55,59,6,0.14,0.45
36127708-c708-43ac-adb4-d6cfaa83c247,Teresa,Sparks,35,Other,IBM,IT,Financial Analyst,28,185857,2020-08-17,West Kevinburgh,1,Yes,Master,JavaScript,15,5,10,2015,49909,91,31,14,3478,36,Married,teresa.sparks@ibm.com,+1-186-118-8597,Contract,Google,Intermediate,No,Yes,53,56,5,Yes,731448549,33.1,320781,Down,88,26.22,13.49,18.95,50,7,0.92,0.03
4edb1d6b-68fe-4682-a19d-5ff6effdcb93,Patricia,Smith,43,Female,IBM,Marketing,Financial Analyst,11,164216,2017-12-22,Lake Matthew,2,Yes,Master,None,17,4,27,Never,12891,89,60,34,5375,28,Divorced,patricia.smith@microsoft.com,+1-158-829-9611x920,Intern,IBM,Beginner,No,No,71,58,10,No,308548283,46.81,199988,Stable,28,6.0,2.38,34.66,84,5,0.65,0.72
5a65580a-3be4-4bb3-b409-06f447506978,Kristen,Hicks,26,Female,Google,Marketing,Financial Analyst,9,145251,2020-03-31,Lindaside,1,Yes,Master,C++,3,8,3,2013,38576,15,41,1,9720,34,Widowed,kristen.hicks@microsoft.com,001-380-224-5178x543,Full-Time,AWS,Expert,No,Yes,77,91,4,Yes,167139310,25.03,239513,Stable,82,20.01,1.14,8.68,87,2,0.48,0.98
620f7f54-539d-4ad9-b878-66253beab740,Kristin,Robinson,48,Female,IBM,Sales,Financial Analyst,6,131257,2020-07-14,New Ryan,2,Yes,Bachelor,C++,20,10,24,1999,12273,47,54,23,9379,8,Widowed,kristin.robinson@microsoft.com,+1-522-376-2428,Intern,IBM,Expert,Yes,No,62,60,4,No,263990114,21.25,23841,Up,39,11.55,13.11,18.26,68,1,0.2,0.49
c16a641d-1775-47a4-a89a-df7ca61102c1,Karen,Burns,22,Female,Microsoft,Finance,Financial Analyst,13,151309,2019-10-08,Jacksonburgh,4,No,Master,JavaScript,2,1,6,2024,9372,5,48,49,4080,8,Married,karen.burns@ibm.com,282-995-2247x686,Intern,Microsoft,Expert,Yes,Yes,91,73,10,Yes,307128518,45.44,264483,Up,99,38.95,10.17,30.07,93,10,0.19,0.93
98f7274e-7a02-4b32-a0e4-9eba8ac47724,Gina,Harris,23,Male,IBM,Operations,Data Scientist,13,112858,2021-12-19,Lake Michael,3,No,Bachelor,None,18,0,15,Never,1064,14,38,31,2744,8,Single,gina.harris@google.com,7884542977,Intern,Google,Expert,Yes,Yes,95,65,7,No,741959086,10.5,185901,Up,13,36.35,4.1,8.81,61,3,0.19,0.02
3a239770-06d5-4e11-8e9c-4e4cd55eece6,Michael,Neal,39,Other,Microsoft,Finance,Sales Executive,5,222858,2018-10-06,South Adamland,4,Yes,Bachelor,JavaScript,10,7,18,1983,6167,97,34,11,5255,4,Single,michael.neal@microsoft.com,(785)219-8402,Contract,AWS,Expert,No,No,92,96,10,No,850636781,49.29,325111,Down,64,30.35,6.44,30.16,92,5,0.07,0.35
bc8b605f-e2bc-46a2-ac30-ceba4d4337fe,Ryan,Johnson,35,Female,Google,Finance,Data Scientist,4,100481,2020-08-25,Littlechester,1,No,Bachelor,Java,6,3,3,Never,23870,92,49,24,8070,39,Married,ryan.johnson@tcs.com,+1-840-718-3551x4462,Full-Time,IBM,Expert,No,No,86,91,2,No,945495821,15.29,211104,Stable,48,35.04,2.05,31.05,72,7,0.39,0.86
2f4feb23-4aaf-4f3a-a4a6-5e58ce46196d,Matthew,Hart,34,Male,TCS,HR,HR Manager,29,165677,2020-02-26,Spenceville,3,Yes,Master,Ruby,3,2,29,2010,18385,90,44,6,8856,11,Widowed,matthew.hart@ibm.com,(048)884-8407x0607,Full-Time,IBM,Beginner,No,Yes,71,84,2,No,273823881,47.71,420663,Down,34,39.19,7.39,18.98,95,7,0.35,0.88
7d5f76c4-2613-4d0f-8558-2d6f5c179b8b,Melissa,Torres,38,Other,Microsoft,IT,Sales Executive,28,163385,2016-01-24,East Timothyville,4,Yes,Master,JavaScript,14,2,5,Never,17403,90,57,17,1028,17,Single,melissa.torres@aws.com,9869536734,Full-Time,AWS,Intermediate,Yes,Yes,99,61,7,No,960012282,23.5,155689,Down,43,27.76,1.81,23.08,51,3,0.62,0.2
93d64b02-c0f6-488a-8562-e57c60f8cd09,Deborah,Stone,27,Female,AWS,HR,Sales Executive,17,180825,2015-07-07,New Wayneberg,3,No,Master,C++,13,5,0,Never,13267,81,38,45,1408,26,Widowed,deborah.stone@tcs.com,+1-368-905-5240x838,Intern,IBM,Expert,No,Yes,77,71,2,No,514192875,10.38,5963,Stable,76,32.79,12.19,13.07,64,3,0.56,0.18
9a86ff88-9447-414e-a4fe-e5fac335b107,Caleb,Dixon,25,Female,AWS,HR,Software Engineer,27,83131,2015-09-01,Davidton,4,No,PhD,C++,20,4,27,Never,11648,61,50,38,8413,14,Widowed,caleb.dixon@ibm.com,184.570.4571x444,Intern,AWS,Beginner,Yes,No,53,70,1,Yes,488178048,37.01,290839,Up,91,24.93,3.1,10.02,69,1,0.34,0.77
cc2db184-68fa-4700-bf89-1b5bbf5bbcbd,Paige,Haley,33,Female,IBM,IT,Software Engineer,18,91207,2016-06-30,Barkerland,3,No,Master,Python,7,10,27,1989,12680,53,54,47,1097,35,Single,paige.haley@tcs.com,+1-502-204-0649x3326,Intern,None,Intermediate,No,Yes,70,82,9,No,162550639,9.76,406363,Stable,2,12.33,4.86,14.58,59,4,0.79,0.31
7914f245-bbd0-4482-b633-a2fb3664cb8c,Melissa,Conner,53,Male,Google,Finance,Software Engineer,23,79353,2015-10-16,Hannahtown,2,No,Master,JavaScript,20,0,17,Never,26807,13,35,31,3418,25,Married,melissa.conner@tcs.com,599.858.9041x144,Intern,AWS,Beginner,No,No,59,85,8,No,231522701,5.82,280154,Down,27,12.99,1.49,33.86,79,2,0.64,0.27
38eb4dd5-2f28-4187-ab21-2d3d3aeba009,Carrie,Mason,56,Male,IBM,Operations,Software Engineer,20,120295,2022-06-14,Port Chad,3,No,PhD,JavaScript,7,6,17,Never,27451,23,43,27,7244,33,Widowed,carrie.mason@microsoft.com,(999)734-7317x86548,Contract,Google,Expert,Yes,Yes,93,71,4,No,887450084,12.57,156276,Stable,7,19.66,2.64,31.8,98,1,0.23,0.88
a71692e5-80af-4125-9289-f128331cfbca,Thomas,Wilson,25,Other,Microsoft,IT,Sales Executive,5,184712,2020-06-20,North Blake,5,No,Bachelor,Java,7,3,17,Never,44901,83,45,17,6604,11,Single,thomas.wilson@aws.com,646.326.1278,Full-Time,TCS,Expert,No,Yes,56,79,4,No,802914274,27.19,64097,Down,89,33.16,2.25,24.17,70,7,0.34,0.52
feafd654-9c39-44ab-a717-e4f4780477c9,Morgan,Myers,57,Other,AWS,Marketing,Financial Analyst,26,205792,2015-09-19,West Veronica,4,No,Bachelor,Java,17,8,11,2020,11136,84,31,26,5902,5,Married,morgan.myers@microsoft.com,001-080-610-9307x120,Full-Time,None,Intermediate,Yes,No,80,86,9,No,802543050,34.57,464929,Stable,30,22.9,8.33,14.35,90,5,0.04,0.67
6538fa88-b4c4-49c6-80ee-5e016bfc4e36,Scott,Poole,52,Female,AWS,Sales,Data Scientist,28,210465,2018-12-04,Jenniferfort,1,Yes,PhD,Python,10,6,30,Never,5978,59,44,4,5910,39,Married,scott.poole@microsoft.com,977.258.9976x59024,Contract,AWS,Intermediate,Yes,No,90,56,8,No,3536581,26.1,149769,Up,21,12.76,7.68,20.95,61,5,0.11,0.39
52bbbe38-5b4c-49bb-8860-517ded9e84a5,Michael,Peters,39,Other,AWS,Operations,Software Engineer,13,141301,2020-03-02,Nicholsbury,1,Yes,Bachelor,Java,1,2,12,Never,49083,35,47,27,3209,3,Divorced,michael.peters@microsoft.com,134.303.7246,Intern,None,Expert,Yes,Yes,69,78,3,Yes,314026948,47.36,216962,Down,85,22.83,5.74,14.19,74,1,0.62,0.9
f2ef6a91-1657-4bde-8981-8286f2d7ad94,Robert,Morris,49,Other,Google,Sales,Software Engineer,22,93085,2020-04-11,South Michael,5,Yes,Bachelor,Java,17,10,16,Never,9414,88,52,7,8686,11,Divorced,robert.morris@tcs.com,(018)469-6024x558,Contract,TCS,Beginner,No,No,54,70,3,No,589020092,25.98,427512,Stable,4,32.74,11.95,16.31,69,5,0.24,0.94
9ec62842-7397-4f09-9de2-768e19a2b445,Shawn,Beck,23,Other,AWS,IT,Data Scientist,5,104285,2016-12-03,Gallegosside,3,Yes,Bachelor,Python,16,7,25,Never,29408,67,35,48,2950,24,Single,shawn.beck@tcs.com,001-417-360-1694,Contract,AWS,Intermediate,Yes,Yes,88,64,10,Yes,408271106,40.67,194480,Stable,28,6.87,9.47,26.7,87,8,0.18,0.02
7366c331-d276-47c2-9ca2-a227ce19b39b,Nicole,Jones,26,Male,Google,HR,HR Manager,30,186652,2017-12-27,Stewartmouth,3,Yes,Bachelor,Ruby,20,1,19,Never,39453,28,46,39,3497,10,Divorced,nicole.jones@microsoft.com,330.100.8352x3909,Contract,None,Beginner,Yes,No,53,59,7,No,801700294,12.17,213520,Stable,14,20.5,8.85,30.83,50,3,0.94,0.82
552f3b06-aa24-4c2e-ade5-d7426e17aba3,Joel,Jordan,33,Other,AWS,Marketing,Financial Analyst,35,216044,2020-07-20,Boylechester,1,No,PhD,Java,1,6,22,Never,19985,10,33,43,8960,2,Married,joel.jordan@ibm.com,001-766-236-5801x9941,Intern,Microsoft,Intermediate,Yes,No,73,91,1,Yes,38536617,26.52,185466,Stable,48,35.1,9.24,17.13,93,9,0.71,0.17
5a4fcd27-dd6a-4b9b-8875-34c0f782be5a,Adam,Scott,57,Other,AWS,IT,Sales Executive,31,58741,2022-04-22,North Joseport,5,Yes,Master,Python,10,9,17,2004,6660,23,34,8,5870,2,Married,adam.scott@tcs.com,113-543-6086,Contract,IBM,Intermediate,No,No,53,85,10,Yes,498247727,11.17,239786,Down,34,15.25,12.61,15.91,74,8,0.65,0.36
9b78d5c3-14f6-483d-b5a7-75aa9348c79f,Joshua,Price,59,Male,TCS,Operations,HR Manager,12,119845,2016-09-25,Stevenport,5,Yes,Bachelor,Java,10,5,23,2023,28277,66,40,44,8358,20,Widowed,joshua.price@tcs.com,115.710.0239x026,Full-Time,None,Beginner,Yes,No,51,55,7,Yes,240075172,40.28,191691,Up,37,20.61,14.18,21.54,79,8,0.26,0.59
097a9698-5ce0-4a83-966c-cbe628301fa4,Christina,Mclean,50,Female,IBM,IT,Financial Analyst,0,125698,2017-02-19,Kimberlymouth,1,Yes,Master,Java,7,0,21,Never,44487,72,35,8,2311,34,Married,christina.mclean@ibm.com,307-067-7870x1344,Contract,IBM,Beginner,Yes,Yes,79,60,3,No,973642172,28.15,84478,Stable,29,20.33,14.2,21.63,67,3,0.17,0.41
86f4c9bd-79b6-46de-a1ea-fa3233696a78,Dawn,Kim,36,Male,Google,Finance,HR Manager,19,67160,2024-11-04,Hernandezville,2,Yes,Bachelor,C++,1,4,22,1975,31863,64,45,30,6927,7,Divorced,dawn.kim@google.com,(681)254-1373x3157,Full-Time,IBM,Beginner,No,Yes,63,54,2,Yes,787101692,24.02,446294,Up,59,15.0,14.15,21.34,59,7,0.59,0.87
53e09e49-cb92-4a96-b2a7-bb1ddcf7958c,Lisa,Ali,28,Male,Microsoft,IT,Sales Executive,34,204381,2022-10-27,Moralesberg,3,No,Master,None,19,0,21,1990,18461,62,31,43,9492,34,Single,lisa.ali@microsoft.com,+1-853-909-2313x8640,Intern,Microsoft,Expert,No,Yes,66,74,7,No,133050192,16.65,418307,Down,99,25.81,9.52,10.18,76,10,0.47,0.12
e20190a9-198b-479e-b28e-d76cafcfebdd,Kimberly,Pineda,45,Male,TCS,Finance,Financial Analyst,6,186781,2018-11-01,West Summer,3,No,Bachelor,Python,5,4,25,Never,19944,72,43,40,2965,34,Single,kimberly.pineda@ibm.com,532.936.7140x650,Intern,TCS,Intermediate,Yes,Yes,92,82,7,No,846737405,49.97,189590,Up,68,23.47,1.14,28.27,98,2,0.19,0.27
f894a960-6b4a-48d7-a7c1-c5b7ceb4230e,Heather,Atkinson,26,Male,TCS,Finance,HR Manager,28,40370,2023-03-31,Harrisberg,3,No,PhD,JavaScript,17,10,4,2015,21075,6,35,49,7195,38,Single,heather.atkinson@microsoft.com,(196)264-6215,Full-Time,None,Expert,No,Yes,50,99,9,No,622322982,49.24,129852,Stable,25,33.02,5.64,22.27,86,10,0.57,0.13
2b940ebc-9030-4185-8b77-018b17044ebc,Amy,Payne,45,Female,Microsoft,Finance,Data Scientist,24,157602,2018-12-05,Port Sharonview,1,Yes,Master,C++,15,6,22,2021,32709,63,45,12,7787,50,Divorced,amy.payne@microsoft.com,0386500010,Intern,None,Beginner,No,No,96,86,1,Yes,422816613,45.67,35651,Down,57,15.94,1.72,20.01,56,10,0.02,0.29
4698395c-9b74-4a41-9ba2-7d9f89e908e7,Kathleen,Schwartz,46,Other,TCS,IT,Financial Analyst,17,243889,2024-08-13,Joannabury,3,Yes,PhD,C++,15,8,6,Never,2558,11,55,49,3540,36,Divorced,kathleen.schwartz@tcs.com,497.349.2925,Intern,AWS,Beginner,Yes,No,89,55,6,Yes,483635231,34.64,123257,Stable,86,17.77,9.52,21.59,66,8,0.99,0.83
e5343276-3bad-4463-9e5f-5207fc914aad,Matthew,Webb,37,Other,AWS,HR,Financial Analyst,10,56604,2017-10-17,Port Michele,4,Yes,Master,C++,9,3,1,1988,27668,57,42,37,9680,13,Widowed,matthew.webb@aws.com,(444)793-2825x3901,Contract,AWS,Intermediate,Yes,Yes,89,84,9,Yes,185531987,40.36,355060,Down,67,5.67,4.4,24.71,75,1,0.51,0.78
0286c279-6aad-453d-9854-906b9a192fcd,Eric,Vega,40,Female,TCS,Marketing,Software Engineer,3,177363,2019-08-05,Popetown,3,No,PhD,Java,16,5,24,1983,35214,44,55,5,3305,18,Widowed,eric.vega@aws.com,230.244.6774x514,Intern,Microsoft,Expert,No,No,86,63,5,Yes,327327147,12.26,172582,Down,94,23.35,6.18,17.84,81,8,0.98,0.79
4910d8f3-9334-47a7-a165-23b65b265a73,Timothy,Myers,31,Other,AWS,Sales,HR Manager,13,202121,2017-12-06,New Debraberg,3,Yes,PhD,Java,15,3,2,Never,41404,15,50,25,7052,20,Divorced,timothy.myers@google.com,001-602-842-7451x967,Intern,IBM,Intermediate,Yes,Yes,85,69,7,Yes,47805856,5.67,342495,Down,32,6.84,3.21,7.94,51,2,0.53,0.7
5c12afee-562b-4250-9a4c-8af97c5e0135,Julia,Moore,38,Male,AWS,Sales,Software Engineer,19,168527,2015-09-08,Lake Aaronland,3,Yes,PhD,C++,1,8,12,Never,28652,100,43,32,7894,47,Single,julia.moore@google.com,(809)185-1366x10312,Intern,AWS,Expert,Yes,No,50,74,8,Yes,783935103,32.41,262698,Stable,81,22.08,6.51,17.75,55,1,0.18,0.22
950290c1-2cd5-4ad7-afa5-35a3467f1af2,Ivan,Vazquez,54,Female,AWS,IT,Financial Analyst,4,49391,2018-02-21,North William,3,Yes,PhD,C++,19,0,12,Never,15597,25,42,27,4817,20,Widowed,ivan.vazquez@tcs.com,001-333-646-6770,Intern,IBM,Beginner,Yes,No,64,93,8,No,644869189,25.04,232128,Down,38,21.06,3.01,5.06,80,2,0.95,0.06
68103c97-a581-456a-b827-1e47ea3c45ad,Lisa,Williams,47,Other,TCS,IT,HR Manager,5,130384,2022-07-15,New Timothybury,4,No,Bachelor,JavaScript,5,0,2,1974,30969,21,30,32,4506,10,Married,lisa.williams@microsoft.com,+1-352-908-7398,Intern,AWS,Intermediate,No,Yes,69,56,10,No,531721326,15.8,286693,Stable,92,6.9,9.47,13.74,51,5,0.78,0.37
964f3934-5617-4d1b-932a-720433c0cf67,Darrell,Allen,30,Male,TCS,IT,Financial Analyst,28,74074,2023-03-03,Lake Mark,1,Yes,Bachelor,Ruby,12,7,26,Never,8698,77,50,1,6318,15,Divorced,darrell.allen@aws.com,7806958218,Contract,IBM,Beginner,No,Yes,63,67,5,Yes,875312487,38.14,33307,Down,65,31.55,13.93,9.86,70,7,0.28,0.49
adb1fbd8-0cd0-4535-84b5-faf208696d38,Kristie,Figueroa,52,Male,TCS,IT,Data Scientist,9,78833,2023-08-22,Sheltonland,1,Yes,Bachelor,Python,11,9,25,1995,24618,85,56,2,4475,1,Divorced,kristie.figueroa@aws.com,256-848-7242x48634,Contract,Microsoft,Expert,Yes,No,66,87,1,Yes,759451188,44.72,35682,Stable,14,36.59,12.59,27.31,59,4,0.41,0.24
cb852583-200b-4d73-96be-35510e3cd24c,Jenny,Collins,23,Female,AWS,HR,Software Engineer,8,62011,2019-05-09,Port Lynn,2,Yes,PhD,None,14,9,22,2019,21270,33,57,21,2579,24,Widowed,jenny.collins@ibm.com,3367046225,Full-Time,AWS,Intermediate,No,Yes,90,67,4,No,931028785,38.5,202065,Stable,54,36.69,5.44,19.5,85,1,0.07,0.25
022cce9b-f223-44ab-8c26-ad4dfa029e75,Christine,Allen,40,Male,IBM,Finance,Software Engineer,17,216042,2024-10-29,Griffintown,4,No,PhD,JavaScript,4,9,17,Never,10922,54,49,46,6401,29,Single,christine.allen@aws.com,080-254-3113x87231,Intern,Microsoft,Intermediate,Yes,Yes,86,93,9,No,70336076,44.48,78117,Down,84,37.22,3.57,26.6,83,10,0.71,0.12
c5bef036-8bd1-4520-9090-f87ee4752dfc,Peter,Hobbs,52,Male,IBM,Finance,Software Engineer,35,188133,2017-03-20,Port Davidfurt,3,Yes,Master,C++,4,10,10,1980,3902,12,53,16,9655,24,Married,peter.hobbs@aws.com,379.055.8531,Contract,Microsoft,Expert,Yes,No,60,76,4,Yes,167403439,42.38,452735,Down,20,36.19,3.52,26.43,58,10,0.36,0.16
13791703-7ddb-46a0-a6ab-8a8b2c6a2634,Rodney,Sampson,33,Male,IBM,Sales,Financial Analyst,1,241625,2018-02-22,Hallview,5,No,Bachelor,None,3,10,26,Never,42623,28,58,39,1815,24,Widowed,rodney.sampson@google.com,001-141-130-1194x9157,Intern,AWS,Expert,Yes,Yes,54,91,5,Yes,259176024,28.74,261206,Up,88,5.58,13.56,27.1,99,9,0.67,0.84
d805df76-86e8-4d99-bfd0-55e10869e85f,Kathy,Allison,25,Male,AWS,Finance,HR Manager,21,195255,2015-12-15,West Jenniferside,2,Yes,Master,C++,0,6,15,1987,38661,33,45,31,1155,6,Widowed,kathy.allison@aws.com,912-264-0917x6439,Full-Time,Google,Beginner,No,No,84,83,2,No,140005040,32.43,64181,Down,54,14.19,10.48,14.5,63,6,0.47,0.57
3844372a-dce4-437a-805d-31c267c4eecb,Trevor,Sharp,59,Female,AWS,Finance,Data Scientist,17,126789,2019-08-11,East Karenview,5,No,Bachelor,None,14,3,6,1986,31941,23,58,5,3500,26,Divorced,trevor.sharp@google.com,202.514.4602x1285,Full-Time,IBM,Beginner,Yes,No,50,59,4,No,572403986,26.05,439481,Stable,41,28.37,5.12,27.87,60,1,0.93,0.25
59810304-1767-46e6-8bc2-1f26d2134429,Angel,White,31,Female,Microsoft,HR,Financial Analyst,21,114585,2015-09-28,Bruceville,2,No,Bachelor,Ruby,19,3,24,2015,35681,66,47,25,7826,9,Widowed,angel.white@google.com,5886359727,Intern,Microsoft,Intermediate,Yes,No,58,55,5,Yes,869447847,10.84,497862,Stable,88,29.45,3.07,13.06,65,4,0.9,0.31
b6eb9c2d-b691-4efa-bcec-2f52ac8d8e63,Shawn,Carr,37,Female,IBM,Sales,Software Engineer,26,231653,2020-08-16,Port Vincent,2,Yes,PhD,Ruby,4,3,4,2016,20875,60,38,36,3133,13,Married,shawn.carr@ibm.com,7589386791,Intern,None,Beginner,No,Yes,57,51,10,No,458563030,13.45,480423,Down,21,22.95,9.87,16.15,99,7,0.75,0.87
b298a1a3-a082-4cbd-97c3-6a890edcbfb4,Anthony,Cruz,47,Female,Microsoft,Sales,Data Scientist,1,237135,2018-02-10,North Andrewland,4,Yes,Bachelor,Ruby,8,7,3,Never,4907,27,35,47,8936,50,Widowed,anthony.cruz@tcs.com,400.680.7438,Full-Time,AWS,Beginner,Yes,Yes,57,75,1,No,416791418,18.98,354227,Down,18,30.22,14.35,30.66,58,4,0.33,0.17
32b14887-dd2b-4d6a-9126-c220704fa060,Julia,Chung,27,Male,Google,Finance,Sales Executive,21,236840,2016-04-30,Lauramouth,4,Yes,Bachelor,Java,18,5,11,2010,16330,89,41,28,7499,40,Widowed,julia.chung@google.com,723.668.8203,Intern,Google,Expert,No,Yes,86,98,2,Yes,264603465,30.5,488627,Up,33,37.07,10.18,26.23,80,4,0.81,0.98
fa80214d-ede2-47ef-8252-de58e74617c6,Donald,Morales,49,Other,Google,Finance,Data Scientist,34,35581,2023-11-24,New Michael,4,Yes,PhD,Ruby,16,2,11,Never,19713,35,41,41,9253,16,Widowed,donald.morales@ibm.com,079.381.8749x542,Full-Time,AWS,Beginner,Yes,No,59,71,1,No,695679617,27.43,149021,Stable,5,24.82,9.82,19.5,59,1,0.04,0.7
0c8b01f1-2d55-48fb-bfdb-57e3b0a756ce,Jeanette,Collins,59,Male,TCS,HR,Sales Executive,27,178468,2022-05-12,Lake Steven,4,Yes,PhD,Ruby,7,5,5,Never,44491,91,51,31,5223,13,Divorced,jeanette.collins@google.com,001-333-198-4423x34691,Full-Time,Microsoft,Beginner,No,No,91,66,7,No,659120085,16.58,323524,Up,96,25.96,6.76,23.73,57,1,0.04,0.48
ca15a661-337a-42a2-89f1-95c5c6065419,Tammy,Turner,46,Female,Microsoft,Sales,Sales Executive,14,174380,2023-04-28,East Heatherborough,3,No,Master,JavaScript,14,7,9,2002,3440,76,45,30,5030,5,Single,tammy.turner@ibm.com,307-540-6800x1086,Contract,AWS,Intermediate,Yes,No,58,96,8,No,50122548,15.8,297419,Down,92,28.11,11.37,10.98,94,9,0.02,0.53
e24f2b38-4cbd-43ff-b919-0267f50dbea3,Samuel,Smith,49,Male,AWS,Marketing,Software Engineer,23,205014,2017-03-04,West Angelamouth,3,Yes,PhD,C++,3,10,24,1992,5141,100,42,42,7634,46,Divorced,samuel.smith@google.com,4429725362,Intern,None,Intermediate,No,No,59,73,5,No,285005912,26.05,46036,Down,17,7.0,7.27,12.91,94,10,0.26,0.23
2d525f76-badd-472f-9a8a-b2d9f87a544f,Anna,Haney,40,Male,IBM,Finance,Financial Analyst,13,61837,2018-03-08,New Kristenton,1,Yes,Master,Python,12,0,1,Never,23041,4,45,33,3324,29,Divorced,anna.haney@aws.com,550.386.1198,Full-Time,AWS,Expert,Yes,Yes,51,90,5,Yes,985669001,11.46,489776,Down,36,11.97,8.25,9.08,82,2,0.95,0.73
e1a43e6f-190e-40ee-9c0c-a29871b30ad6,Jerry,Singh,23,Other,AWS,Marketing,HR Manager,30,155344,2015-10-08,North Stephen,3,Yes,Bachelor,JavaScript,10,3,24,1996,36913,59,46,5,9649,44,Single,jerry.singh@google.com,001-277-804-6204x16588,Contract,AWS,Beginner,No,No,52,91,9,Yes,750924794,12.04,2152,Up,46,35.89,11.09,6.7,56,2,0.29,0.81
